x-axis,1
second,Volt
-5.00000006413,4.50983
-4.99500006413,4.50782
-4.99000006413,4.51787
-4.98500006413,4.51787
-4.98000006413,4.50983
-4.97500006413,4.51184
-4.97000006413,4.51184
-4.96500006413,4.50782
-4.96000006413,4.50983
-4.95500006413,4.50983
-4.95000006413,4.51184
-4.94500006413,4.50983
-4.94000006413,4.51787
-4.93500006413,4.50581
-4.93000006413,4.51586
-4.92500006413,4.51586
-4.92000006413,4.51586
-4.91500006413,4.51586
-4.91000006413,4.51586
-4.90500006413,4.51787
-4.90000006413,4.51787
-4.89500006413,4.55807
-4.89000006413,4.51787
-4.88500006413,4.51586
-4.88000006413,4.51385
-4.87500006413,4.51586
-4.87000006413,4.52591
-4.86500006413,4.51787
-4.86000006413,4.5239
-4.85500006413,4.52591
-4.85000006413,4.52189
-4.84500006413,4.52993
-4.84000006413,4.53395
-4.83500006413,4.53395
-4.83000006413,4.52792
-4.82500006413,4.52792
-4.82000006413,4.5239
-4.81500006413,4.51184
-4.81000006413,4.49978
-4.80500006413,4.49777
-4.80000006413,4.49375
-4.79500006413,4.49576
-4.79000006413,4.48571
-4.78500006413,4.49777
-4.78000006413,4.49777
-4.77500006413,4.49978
-4.77000006413,4.50782
-4.76500006413,4.50983
-4.76000006413,4.50179
-4.75500006413,4.50581
-4.75000006413,4.50581
-4.74500006413,4.49978
-4.74000006413,4.50983
-4.73500006413,4.51586
-4.73000006413,4.50581
-4.72500006413,4.52189
-4.72000006413,4.51988
-4.71500006413,4.51988
-4.71000006413,4.51787
-4.70500006413,4.52189
-4.70000006413,4.51787
-4.69500006413,4.5239
-4.69000006413,4.5239
-4.68500006413,4.51787
-4.68000006413,4.53194
-4.67500006413,4.53998
-4.67000006413,4.53395
-4.66500006413,4.52993
-4.66000006413,4.53395
-4.65500006413,4.52591
-4.65000006413,4.5239
-4.64500006413,4.53797
-4.64000006413,4.53998
-4.63500006413,4.53596
-4.63000006413,4.53395
-4.62500006413,4.53998
-4.62000006413,4.53998
-4.61500006413,4.53998
-4.61000006413,4.54601
-4.60500006413,4.53395
-4.60000006413,4.52993
-4.59500006413,4.54601
-4.59000006413,4.53596
-4.58500006413,4.54199
-4.58000006413,4.53395
-4.57500006413,4.53998
-4.57000006413,4.55003
-4.56500006413,4.544
-4.56000006413,4.544
-4.55500006413,4.55204
-4.55000006413,4.544
-4.54500006413,4.54802
-4.54000006413,4.54802
-4.53500006413,4.54199
-4.53000006413,4.544
-4.52500006413,4.55405
-4.52000006413,4.54199
-4.51500006413,4.55606
-4.51000006413,4.55405
-4.50500006413,4.55405
-4.50000006413,4.54601
-4.49500006413,4.54802
-4.49000006413,4.55405
-4.48500006413,4.56008
-4.48000006413,4.55405
-4.47500006413,4.55204
-4.47000006413,4.55204
-4.46500006413,4.55606
-4.46000006413,4.5842
-4.45500006413,4.54601
-4.45000006413,4.56209
-4.44500006413,4.544
-4.44000006413,4.53797
-4.43500006413,4.544
-4.43000006413,4.53194
-4.42500006413,4.53797
-4.42000006413,4.52792
-4.41500006413,4.51385
-4.41000006413,4.50581
-4.40500006413,4.50581
-4.40000006413,4.49375
-4.39500006413,4.50179
-4.39000006413,4.49978
-4.38500006413,4.5038
-4.38000006413,4.49978
-4.37500006413,4.49375
-4.37000006413,4.50179
-4.36500006413,4.49978
-4.36000006413,4.50581
-4.35500006413,4.50983
-4.35000006413,4.50782
-4.34500006413,4.50983
-4.34000006413,4.51385
-4.33500006413,4.50782
-4.33000006413,4.51586
-4.32500006413,4.50581
-4.32000006413,4.50581
-4.31500006413,4.51184
-4.31000006413,4.51787
-4.30500006413,4.52189
-4.30000006413,4.51586
-4.29500006413,4.51787
-4.29000006413,4.51385
-4.28500006413,4.51988
-4.28000006413,4.5239
-4.27500006413,4.51586
-4.27000006413,4.51385
-4.26500006413,4.52792
-4.26000006413,4.51586
-4.25500006413,4.51586
-4.25000006413,4.52189
-4.24500006413,4.52591
-4.24000006413,4.51385
-4.23500006413,4.52792
-4.23000006413,4.5239
-4.22500006413,4.52189
-4.22000006413,4.51787
-4.21500006413,4.52591
-4.21000006413,4.56812
-4.20500006413,4.5239
-4.20000006413,4.52189
-4.19500006413,4.5239
-4.19000006413,4.52189
-4.18500006413,4.52591
-4.18000006413,4.52189
-4.17500006413,4.5239
-4.17000006413,4.544
-4.16500006413,4.5239
-4.16000006413,4.51787
-4.15500006413,4.52591
-4.15000006413,4.52189
-4.14500006413,4.52993
-4.14000006413,4.52591
-4.13500006413,4.52591
-4.13000006413,4.52189
-4.12500006413,4.52993
-4.12000006413,4.52993
-4.11500006413,4.5239
-4.11000006413,4.53194
-4.10500006413,4.53194
-4.10000006413,4.53596
-4.09500006413,4.52591
-4.09000006413,4.5239
-4.08500006413,4.53194
-4.08000006413,4.52591
-4.07500006413,4.53596
-4.07000006413,4.52591
-4.06500006413,4.52189
-4.06000006413,4.51787
-4.05500006413,4.52189
-4.05000006413,4.51385
-4.04500006413,4.52792
-4.04000006413,4.52792
-4.03500006413,4.52792
-4.03000006413,4.5239
-4.02500006413,4.51787
-4.02000006413,4.49777
-4.01500006413,4.50983
-4.01000006413,4.48973
-4.00500006413,4.48571
-4.00000006413,4.47968
-3.99500006413,4.47566
-3.99000006413,4.47968
-3.98500006413,4.47968
-3.98000006413,4.47968
-3.97500006413,4.48772
-3.97000006413,4.47968
-3.96500006413,4.47767
-3.96000006413,4.48169
-3.95500006413,4.49576
-3.95000006413,4.48571
-3.94500006413,4.48973
-3.94000006413,4.49576
-3.93500006413,4.49174
-3.93000006413,4.49576
-3.92500006413,4.52189
-3.92000006413,4.49576
-3.91500006413,4.49375
-3.91000006413,4.49576
-3.90500006413,4.49777
-3.90000006413,4.48973
-3.89500006413,4.50581
-3.89000006413,4.49777
-3.88500006413,4.5038
-3.88000006413,4.49777
-3.87500006413,4.49978
-3.87000006413,4.49375
-3.86500006413,4.4837
-3.86000006413,4.50581
-3.85500006413,4.49576
-3.85000006413,4.49777
-3.84500006413,4.50179
-3.84000006413,4.5038
-3.83500006413,4.50983
-3.83000006413,4.50179
-3.82500006413,4.50983
-3.82000006413,4.50782
-3.81500006413,4.50581
-3.81000006413,4.49777
-3.80500006413,4.5038
-3.80000006413,4.50581
-3.79500006413,4.51184
-3.79000006413,4.50983
-3.78500006413,4.50581
-3.78000006413,4.50782
-3.77500006413,4.50983
-3.77000006413,4.51184
-3.76500006413,4.50983
-3.76000006413,4.50983
-3.75500006413,4.51385
